"","plot.id","easting","northing","scam","ivfr","c4","phau","spcy","tyla","dead","bare_water","band2","band3","band4","band5","ndvi","evi","ndwi","savi"
"824",144,365655.923,4304109.007,1,4,5,0,0,0,2,0,285,533,494,2287,0.644732110751528,1.44016064257028,-0.621985815602837,0.966576819407008
"825",145,365655.951,4304129.19,0,3,5,0,0,0,3,0,274,534,432,2451,0.700312174817898,1.68982256444593,-0.642211055276382,1.04992199687988
"826",145,365655.951,4304129.19,0,3,5,0,0,0,3,0,274,534,432,2451,0.700312174817898,1.68982256444593,-0.642211055276382,1.04992199687988
"827",146,365656.066,4304148.973,0,3,5,0,0,0,3,0,250,447,382,2018,0.681666666666667,1.68036154478225,-0.637322515212982,1.02186133666458
"828",146,365656.066,4304148.973,0,0,0,6,0,0,3,0,250,447,382,2018,0.681666666666667,1.68036154478225,-0.637322515212982,1.02186133666458
"829",147,365655.891,4304168.882,0,0,0,6,0,0,2,0,250,447,382,2018,0.681666666666667,1.68036154478225,-0.637322515212982,1.02186133666458
"830",147,365655.891,4304168.882,0,0,0,6,0,0,3,0,250,447,382,2018,0.681666666666667,1.68036154478225,-0.637322515212982,1.02186133666458
"831",149,365675.95,4303809.071,4,0,1,0,0,0,5,0,208,276,307,1214,0.596318211702827,1.51672240802676,-0.629530201342282,0.893596059113301
"832",149,365675.95,4303809.071,3,0,4,0,0,0,4,1,208,276,307,1214,0.596318211702827,1.51672240802676,-0.629530201342282,0.893596059113301
"833",150,365676.155,4303829.154,3,0,1,0,0,0,5,2,230,361,438,1419,0.52827140549273,1.05665661352865,-0.59438202247191,0.791767554479419
"834",151,365675.911,4303849.057,5,0,3,0,0,0,5,0,222,328,392,1305,0.538008249852681,1.14640883977901,-0.598285364360074,0.806299676184869
"835",151,365675.911,4303849.057,4,0,3,0,0,0,3,2,222,328,392,1305,0.538008249852681,1.14640883977901,-0.598285364360074,0.806299676184869
"836",152,365676.049,4303869.051,4,0,3,0,0,0,4,4,222,328,392,1305,0.538008249852681,1.14640883977901,-0.598285364360074,0.806299676184869
"837",152,365676.049,4303869.051,3,0,5,0,0,0,3,0,222,328,392,1305,0.538008249852681,1.14640883977901,-0.598285364360074,0.806299676184869
"838",153,365676.094,4303889.016,3,0,4,0,0,0,0,2,236,394,419,1724,0.608959402706486,1.32245642480746,-0.62795089707271,0.912800186523665
"839",154,365676.01,4303909.091,1,4,4,0,0,0,0,0,250,446,417,2081,0.66613290632506,1.53675655707425,-0.647012267510882,0.998599719943989
"840",155,365675.988,4303929.222,0,5,0,3,0,0,0,3,250,446,417,2081,0.66613290632506,1.53675655707425,-0.647012267510882,0.998599719943989
"841",156,365675.955,4303948.932,3,0,0,0,0,0,3,6,259,438,399,1937,0.658390410958904,1.61047120418848,-0.631157894736842,0.986951871657754
"842",156,365675.955,4303948.932,0,5,0,3,0,0,0,3,259,438,399,1937,0.658390410958904,1.61047120418848,-0.631157894736842,0.986951871657754
"843",156,365675.955,4303948.932,4,0,4,0,0,0,3,0,259,438,399,1937,0.658390410958904,1.61047120418848,-0.631157894736842,0.986951871657754
"844",157,365676.144,4303968.944,4,0,4,0,0,0,3,0,255,462,387,2286,0.71043771043771,1.76192243458898,-0.663755458515284,1.06505888951206
"845",157,365676.144,4303968.944,0,4,4,3,0,0,2,2,255,462,387,2286,0.71043771043771,1.76192243458898,-0.663755458515284,1.06505888951206
"846",158,365675.934,4303989.081,0,5,0,1,0,0,0,5,255,462,387,2286,0.71043771043771,1.76192243458898,-0.663755458515284,1.06505888951206
"847",158,365675.934,4303989.081,0,4,1,3,0,0,2,5,255,462,387,2286,0.71043771043771,1.76192243458898,-0.663755458515284,1.06505888951206
"848",159,365676.129,4304008.592,0,4,1,3,0,0,2,5,240,435,385,1966,0.672479795831561,1.5969696969697,-0.63765097875885,1.00807651434644
"849",159,365676.129,4304008.592,1,6,0,3,0,0,2,3,240,435,385,1966,0.672479795831561,1.5969696969697,-0.63765097875885,1.00807651434644
"850",160,365675.996,4304028.912,1,6,0,3,0,0,2,3,250,441,391,1924,0.662203023758099,1.60087719298246,-0.627061310782241,0.992661342542629
"851",160,365675.996,4304028.912,0,5,4,0,0,0,2,3,250,441,391,1924,0.662203023758099,1.60087719298246,-0.627061310782241,0.992661342542629
"852",161,365675.975,4304048.94,0,5,4,0,0,0,2,3,250,441,391,1924,0.662203023758099,1.60087719298246,-0.627061310782241,0.992661342542629
"853",161,365675.975,4304048.94,0,3,5,0,0,0,3,5,250,441,391,1924,0.662203023758099,1.60087719298246,-0.627061310782241,0.992661342542629
"854",162,365675.914,4304068.905,0,0,0,0,0,0,2,0,266,490,440,2072,0.64968152866242,1.50220913107511,-0.617486338797814,0.973940720111398
"855",162,365675.914,4304068.905,0,3,5,0,0,0,3,5,266,490,440,2072,0.64968152866242,1.50220913107511,-0.617486338797814,0.973940720111398
"856",162,365675.914,4304068.905,1,3,6,0,0,0,5,0,266,490,440,2072,0.64968152866242,1.50220913107511,-0.617486338797814,0.973940720111398
"857",163,365676.039,4304088.95,1,3,6,0,0,0,5,0,292,571,498,2445,0.661569826707441,1.50138803207896,-0.621352785145889,0.991849210392257
"858",163,365676.039,4304088.95,4,5,5,0,0,0,3,0,292,571,498,2445,0.661569826707441,1.50138803207896,-0.621352785145889,0.991849210392257
"859",164,365675.911,4304109.008,1,4,5,0,0,0,2,0,292,571,498,2445,0.661569826707441,1.50138803207896,-0.621352785145889,0.991849210392257
"860",164,365675.911,4304109.008,4,5,5,0,0,0,3,0,292,571,498,2445,0.661569826707441,1.50138803207896,-0.621352785145889,0.991849210392257
"861",164,365675.911,4304109.008,0,0,0,5,0,0,3,2,292,571,498,2445,0.661569826707441,1.50138803207896,-0.621352785145889,0.991849210392257
"862",165,365676.006,4304128.974,0,0,0,5,0,0,3,2,287,553,472,2240,0.651917404129793,1.51447661469933,-0.604010025062657,0.977335544499724
"863",165,365676.006,4304128.974,3,4,0,4,0,0,1,4,287,553,472,2240,0.651917404129793,1.51447661469933,-0.604010025062657,0.977335544499724
"864",168,365695.999,4303808.99,3,0,4,0,0,0,5,0,156,269,217,1412,0.733578882750153,1.93616331821128,-0.67995240928019,1.09935602575897
"865",169,365695.941,4303828.976,3,0,1,0,0,0,5,2,238,372,420,1659,0.595959595959596,1.2944003343084,-0.633677991137371,0.893294881038212
"866",169,365695.941,4303828.976,3,0,4,0,0,0,5,0,238,372,420,1659,0.595959595959596,1.2944003343084,-0.633677991137371,0.893294881038212
"867",169,365695.941,4303828.976,3,0,4,0,0,0,5,0,238,372,420,1659,0.595959595959596,1.2944003343084,-0.633677991137371,0.893294881038212
"868",170,365696.029,4303848.955,3,0,4,0,0,0,5,0,231,342,401,1388,0.551704863051984,1.19752487260374,-0.604624277456647,0.826864004468026
"869",170,365696.029,4303848.955,4,0,1,0,0,0,5,2,231,342,401,1388,0.551704863051984,1.19752487260374,-0.604624277456647,0.826864004468026
"870",171,365695.96,4303868.962,3,0,5,0,0,0,3,0,231,342,401,1388,0.551704863051984,1.19752487260374,-0.604624277456647,0.826864004468026
"871",171,365695.96,4303868.962,4,0,1,0,0,0,5,2,231,342,401,1388,0.551704863051984,1.19752487260374,-0.604624277456647,0.826864004468026
"872",171,365695.96,4303868.962,4,0,3,0,0,0,4,0,231,342,401,1388,0.551704863051984,1.19752487260374,-0.604624277456647,0.826864004468026
"873",172,365695.986,4303888.914,3,0,4,0,0,0,0,2,244,405,419,1770,0.61717679305619,1.37688544639217,-0.627586206896552,0.925131248573385
"874",172,365695.986,4303888.914,4,0,3,0,0,0,4,0,244,405,419,1770,0.61717679305619,1.37688544639217,-0.627586206896552,0.925131248573385
"875",172,365695.986,4303888.914,4,0,3,0,0,0,4,1,244,405,419,1770,0.61717679305619,1.37688544639217,-0.627586206896552,0.925131248573385
"876",173,365696.178,4303909.023,4,0,3,0,0,0,4,1,256,459,395,2210,0.696737044145873,1.706468597217,-0.656050955414013,1.04450412430462
"877",173,365696.178,4303909.023,0,3,5,0,0,0,3,0,256,459,395,2210,0.696737044145873,1.706468597217,-0.656050955414013,1.04450412430462
"878",174,365695.944,4303929.095,0,5,0,3,0,0,0,3,256,459,395,2210,0.696737044145873,1.706468597217,-0.656050955414013,1.04450412430462
"879",174,365695.944,4303929.095,0,5,2,3,0,0,0,0,256,459,395,2210,0.696737044145873,1.706468597217,-0.656050955414013,1.04450412430462
"880",175,365696.002,4303949,0,0,0,6,0,0,0,0,259,438,399,1937,0.658390410958904,1.61047120418848,-0.631157894736842,0.986951871657754
"881",176,365695.888,4303968.963,0,4,4,3,0,0,2,2,255,462,387,2286,0.71043771043771,1.76192243458898,-0.663755458515284,1.06505888951206
"882",176,365695.888,4303968.963,0,0,0,6,0,0,0,0,255,462,387,2286,0.71043771043771,1.76192243458898,-0.663755458515284,1.06505888951206
"883",176,365695.888,4303968.963,0,5,1,1,0,0,1,3,255,462,387,2286,0.71043771043771,1.76192243458898,-0.663755458515284,1.06505888951206
"884",177,365696.004,4303988.874,0,5,1,1,0,0,1,3,255,462,387,2286,0.71043771043771,1.76192243458898,-0.663755458515284,1.06505888951206
"885",177,365696.004,4303988.874,0,0,0,5,1,0,2,0,255,462,387,2286,0.71043771043771,1.76192243458898,-0.663755458515284,1.06505888951206
"886",178,365695.966,4304008.989,1,6,0,3,0,0,2,3,240,435,385,1966,0.672479795831561,1.5969696969697,-0.63765097875885,1.00807651434644
