"","plot.id","easting","northing","scam","ivfr","c4","phau","spcy","tyla","dead","bare_water","band2","band3","band4","band5","ndvi","evi","ndwi","savi"
"285",158,365675.934,4303989.081,0,5,0,1,0,0,0,5,256,493,317,3053,0.81186943620178,2.25444957152274,-0.721940214326001,1.21726234613673
"286",158,365675.934,4303989.081,0,4,1,3,0,0,2,5,256,493,317,3053,0.81186943620178,2.25444957152274,-0.721940214326001,1.21726234613673
"287",159,365676.129,4304008.592,0,4,1,3,0,0,2,5,234,474,354,2765,0.773004168002565,1.92387488030642,-0.707317073170732,1.15894888639641
"288",159,365676.129,4304008.592,1,6,0,3,0,0,2,3,234,474,354,2765,0.773004168002565,1.92387488030642,-0.707317073170732,1.15894888639641
"289",160,365675.996,4304028.912,1,6,0,3,0,0,2,3,234,513,343,2883,0.78735275883447,1.99372056514914,-0.697879858657244,1.18048024786987
"290",160,365675.996,4304028.912,0,5,4,0,0,0,2,3,234,513,343,2883,0.78735275883447,1.99372056514914,-0.697879858657244,1.18048024786987
"291",161,365675.975,4304048.94,0,5,4,0,0,0,2,3,234,513,343,2883,0.78735275883447,1.99372056514914,-0.697879858657244,1.18048024786987
"292",161,365675.975,4304048.94,0,3,5,0,0,0,3,5,234,513,343,2883,0.78735275883447,1.99372056514914,-0.697879858657244,1.18048024786987
"293",162,365675.914,4304068.905,0,0,0,0,0,0,2,0,233,552,377,3072,0.781385908959119,1.87909636034026,-0.695364238410596,1.17156933777713
"294",162,365675.914,4304068.905,0,3,5,0,0,0,3,5,233,552,377,3072,0.781385908959119,1.87909636034026,-0.695364238410596,1.17156933777713
"295",162,365675.914,4304068.905,1,3,6,0,0,0,5,0,233,552,377,3072,0.781385908959119,1.87909636034026,-0.695364238410596,1.17156933777713
"296",163,365676.039,4304088.95,1,3,6,0,0,0,5,0,234,640,385,3499,0.801750772399588,1.92079940784604,-0.690746557139406,1.20216188392742
"297",163,365676.039,4304088.95,4,5,5,0,0,0,3,0,234,640,385,3499,0.801750772399588,1.92079940784604,-0.690746557139406,1.20216188392742
"298",164,365675.911,4304109.008,1,4,5,0,0,0,2,0,234,640,385,3499,0.801750772399588,1.92079940784604,-0.690746557139406,1.20216188392742
"299",164,365675.911,4304109.008,4,5,5,0,0,0,3,0,234,640,385,3499,0.801750772399588,1.92079940784604,-0.690746557139406,1.20216188392742
"300",164,365675.911,4304109.008,0,0,0,5,0,0,3,2,234,640,385,3499,0.801750772399588,1.92079940784604,-0.690746557139406,1.20216188392742
"301",165,365676.006,4304128.974,0,0,0,5,0,0,3,2,213,541,332,3203,0.812164073550212,1.99569025441401,-0.711004273504274,1.21772939346812
"302",165,365676.006,4304128.974,3,4,0,4,0,0,1,4,213,541,332,3203,0.812164073550212,1.99569025441401,-0.711004273504274,1.21772939346812
"303",168,365695.999,4303808.99,3,0,4,0,0,0,5,0,174,384,246,2936,0.845380263984915,2.16516419832582,-0.768674698795181,1.26747290717763
"304",169,365695.941,4303828.976,3,0,1,0,0,0,5,2,212,447,361,2618,0.757636790869419,1.76714688380833,-0.708319738988581,1.13588324106694
"305",169,365695.941,4303828.976,3,0,4,0,0,0,5,0,212,447,361,2618,0.757636790869419,1.76714688380833,-0.708319738988581,1.13588324106694
"306",169,365695.941,4303828.976,3,0,4,0,0,0,5,0,212,447,361,2618,0.757636790869419,1.76714688380833,-0.708319738988581,1.13588324106694
"307",170,365696.029,4303848.955,3,0,4,0,0,0,5,0,203,391,371,2119,0.702008032128514,1.54882154882155,-0.688446215139442,1.05237808549067
"308",170,365696.029,4303848.955,4,0,1,0,0,0,5,2,203,391,371,2119,0.702008032128514,1.54882154882155,-0.688446215139442,1.05237808549067
"309",171,365695.96,4303868.962,3,0,5,0,0,0,3,0,203,391,371,2119,0.702008032128514,1.54882154882155,-0.688446215139442,1.05237808549067
"310",171,365695.96,4303868.962,4,0,1,0,0,0,5,2,203,391,371,2119,0.702008032128514,1.54882154882155,-0.688446215139442,1.05237808549067
"311",171,365695.96,4303868.962,4,0,3,0,0,0,4,0,203,391,371,2119,0.702008032128514,1.54882154882155,-0.688446215139442,1.05237808549067
"312",172,365695.986,4303888.914,3,0,4,0,0,0,0,2,212,441,365,2466,0.742140586365242,1.7137030995106,-0.696594427244582,1.1126213592233
"313",172,365695.986,4303888.914,4,0,3,0,0,0,4,0,212,441,365,2466,0.742140586365242,1.7137030995106,-0.696594427244582,1.1126213592233
"314",172,365695.986,4303888.914,4,0,3,0,0,0,4,1,212,441,365,2466,0.742140586365242,1.7137030995106,-0.696594427244582,1.1126213592233
"315",173,365696.178,4303909.023,4,0,3,0,0,0,4,1,224,501,318,3037,0.81043219076006,2.08256740196078,-0.716789146410401,1.21510502011023
"316",173,365696.178,4303909.023,0,3,5,0,0,0,3,0,224,501,318,3037,0.81043219076006,2.08256740196078,-0.716789146410401,1.21510502011023
"317",174,365695.944,4303929.095,0,5,0,3,0,0,0,3,224,501,318,3037,0.81043219076006,2.08256740196078,-0.716789146410401,1.21510502011023
"318",174,365695.944,4303929.095,0,5,2,3,0,0,0,0,224,501,318,3037,0.81043219076006,2.08256740196078,-0.716789146410401,1.21510502011023
"319",175,365696.002,4303949,0,0,0,6,0,0,0,0,244,462,346,2525,0.758969000348311,1.96660649819495,-0.690659524606629,1.1378590078329
"320",176,365695.888,4303968.963,0,4,4,3,0,0,2,2,256,493,317,3053,0.81186943620178,2.25444957152274,-0.721940214326001,1.21726234613673
"321",176,365695.888,4303968.963,0,0,0,6,0,0,0,0,256,493,317,3053,0.81186943620178,2.25444957152274,-0.721940214326001,1.21726234613673
"322",176,365695.888,4303968.963,0,5,1,1,0,0,1,3,256,493,317,3053,0.81186943620178,2.25444957152274,-0.721940214326001,1.21726234613673
"323",177,365696.004,4303988.874,0,5,1,1,0,0,1,3,256,493,317,3053,0.81186943620178,2.25444957152274,-0.721940214326001,1.21726234613673
"324",177,365696.004,4303988.874,0,0,0,5,1,0,2,0,256,493,317,3053,0.81186943620178,2.25444957152274,-0.721940214326001,1.21726234613673
"325",178,365695.966,4304008.989,1,6,0,3,0,0,2,3,234,474,354,2765,0.773004168002565,1.92387488030642,-0.707317073170732,1.15894888639641
"326",178,365695.966,4304008.989,0,0,0,5,1,0,2,0,234,474,354,2765,0.773004168002565,1.92387488030642,-0.707317073170732,1.15894888639641
"327",178,365695.966,4304008.989,2,3,1,3,0,0,2,5,234,474,354,2765,0.773004168002565,1.92387488030642,-0.707317073170732,1.15894888639641
"328",179,365696.189,4304029.069,0,4,5,0,0,0,4,0,234,513,343,2883,0.78735275883447,1.99372056514914,-0.697879858657244,1.18048024786987
"329",180,365695.905,4304049,0,3,5,0,0,0,3,5,234,513,343,2883,0.78735275883447,1.99372056514914,-0.697879858657244,1.18048024786987
"330",180,365695.905,4304049,3,3,5,0,0,0,4,0,234,513,343,2883,0.78735275883447,1.99372056514914,-0.697879858657244,1.18048024786987
"331",181,365695.907,4304068.907,1,3,6,0,0,0,5,0,233,552,377,3072,0.781385908959119,1.87909636034026,-0.695364238410596,1.17156933777713
"332",181,365695.907,4304068.907,3,3,5,0,0,0,4,0,233,552,377,3072,0.781385908959119,1.87909636034026,-0.695364238410596,1.17156933777713
"333",181,365695.907,4304068.907,3,5,2,0,0,0,2,4,233,552,377,3072,0.781385908959119,1.87909636034026,-0.695364238410596,1.17156933777713
"334",182,365695.968,4304089.041,4,5,5,0,0,0,3,0,234,640,385,3499,0.801750772399588,1.92079940784604,-0.690746557139406,1.20216188392742
"335",182,365695.968,4304089.041,0,2,0,6,0,0,2,3,234,640,385,3499,0.801750772399588,1.92079940784604,-0.690746557139406,1.20216188392742
"336",183,365696.101,4304109.091,0,0,0,4,0,0,4,4,234,640,385,3499,0.801750772399588,1.92079940784604,-0.690746557139406,1.20216188392742
"337",184,365695.954,4304129.062,0,0,0,5,2,0,3,5,213,541,332,3203,0.812164073550212,1.99569025441401,-0.711004273504274,1.21772939346812
"338",186,365715.835,4303829.066,3,0,4,0,0,0,5,0,212,447,361,2618,0.757636790869419,1.76714688380833,-0.708319738988581,1.13588324106694
"339",186,365715.835,4303829.066,4,0,3,0,0,0,4,2,212,447,361,2618,0.757636790869419,1.76714688380833,-0.708319738988581,1.13588324106694
"340",187,365716.109,4303849.008,3,0,4,0,0,0,3,2,203,391,371,2119,0.702008032128514,1.54882154882155,-0.688446215139442,1.05237808549067
"341",188,365716.061,4303869.066,3,0,4,0,0,0,3,2,203,391,371,2119,0.702008032128514,1.54882154882155,-0.688446215139442,1.05237808549067
"342",188,365716.061,4303869.066,3,0,4,0,0,0,3,2,203,391,371,2119,0.702008032128514,1.54882154882155,-0.688446215139442,1.05237808549067
