"","plot.id","easting","northing","disp","ivfr","phau","scam","sppa","band2","band3","band4","band5","ndvi","evi","ndwi","savi"
"149",24,365662.7919,4304144.912,1,0,0,0,6,322,503,440,2174,0.663351185921959,1.80775646371977,-0.624206200971236,0.994456126935577
"150",26,365663.3497,4304130.746,1,0,0,0,6,322,503,440,2174,0.663351185921959,1.80775646371977,-0.624206200971236,0.994456126935577
"151",27,365662.4909,4304130.647,1,0,0,0,6,322,503,440,2174,0.663351185921959,1.80775646371977,-0.624206200971236,0.994456126935577
"152",27,365662.4909,4304130.647,1,0,0,0,6,322,503,440,2174,0.663351185921959,1.80775646371977,-0.624206200971236,0.994456126935577
"153",28,365662.5707,4304131.571,1,0,0,0,6,322,503,440,2174,0.663351185921959,1.80775646371977,-0.624206200971236,0.994456126935577
"154",28,365662.5707,4304131.571,1,0,0,0,6,322,503,440,2174,0.663351185921959,1.80775646371977,-0.624206200971236,0.994456126935577
"155",31,365663.8751,4304109.609,1,0,0,0,6,323,496,466,2050,0.629570747217806,1.63467492260062,-0.610369206598586,0.943793445878848
"156",32,365663.9129,4304110.907,1,0,0,0,6,323,496,466,2050,0.629570747217806,1.63467492260062,-0.610369206598586,0.943793445878848
"157",35,365665.3185,4304077.597,2,2,0,4,6,279,443,434,1995,0.642651296829971,1.55757333865496,-0.636587366694012,0.963382020160461
"158",36,365665.4504,4304078.477,2,2,0,4,6,279,443,434,1995,0.642651296829971,1.55757333865496,-0.636587366694012,0.963382020160461
"159",37,365665.7342,4304070.99,3,5,0,0,4,279,443,434,1995,0.642651296829971,1.55757333865496,-0.636587366694012,0.963382020160461
"160",38,365665.6046,4304070.102,3,5,0,0,4,279,443,434,1995,0.642651296829971,1.55757333865496,-0.636587366694012,0.963382020160461
"161",39,365664.3616,4304070.294,2,2,0,4,6,279,443,434,1995,0.642651296829971,1.55757333865496,-0.636587366694012,0.963382020160461
"162",39,365664.3616,4304070.294,3,5,0,0,4,279,443,434,1995,0.642651296829971,1.55757333865496,-0.636587366694012,0.963382020160461
"163",40,365664.5335,4304071.199,2,2,0,4,6,279,443,434,1995,0.642651296829971,1.55757333865496,-0.636587366694012,0.963382020160461
"164",40,365664.5335,4304071.199,3,5,0,0,4,279,443,434,1995,0.642651296829971,1.55757333865496,-0.636587366694012,0.963382020160461
"165",41,365664.9221,4304052.16,3,5,0,0,4,290,437,434,1954,0.636515912897823,1.59529806884971,-0.634462567963195,0.954174513496547
"166",42,365664.9574,4304050.992,3,5,0,0,4,290,437,434,1954,0.636515912897823,1.59529806884971,-0.634462567963195,0.954174513496547
"167",43,365664.1971,4304050.846,3,5,0,0,4,290,437,434,1954,0.636515912897823,1.59529806884971,-0.634462567963195,0.954174513496547
"168",44,365663.7935,4304051.791,3,5,0,0,4,290,437,434,1954,0.636515912897823,1.59529806884971,-0.634462567963195,0.954174513496547
"169",44,365663.7935,4304051.791,4,3,0,5,4,290,437,434,1954,0.636515912897823,1.59529806884971,-0.634462567963195,0.954174513496547
"170",48,365667.3501,4304019.979,3,0,0,4,6,314,432,469,1726,0.572665148063781,1.43887362637363,-0.599629286376274,0.858411108581835
"171",51,365670.1027,4304006.391,2,0,0,0,4,301,458,441,1939,0.629411764705882,1.60971416290565,-0.617855652899458,0.943522989712366
"172",52,365669.4802,4304007.275,2,0,0,0,4,301,458,441,1939,0.629411764705882,1.60971416290565,-0.617855652899458,0.943522989712366
"173",53,365672.0426,4303980.628,0,0,0,5,3,325,491,458,2247,0.661367837338262,1.74946215529044,-0.641344046749452,0.991501939774617
"174",54,365671.9141,4303979.687,0,0,0,5,3,325,491,458,2247,0.661367837338262,1.74946215529044,-0.641344046749452,0.991501939774617
"175",55,365670.6986,4303979.756,0,0,0,5,3,325,491,458,2247,0.661367837338262,1.74946215529044,-0.641344046749452,0.991501939774617
"176",56,365670.7773,4303980.751,0,0,0,5,3,325,491,458,2247,0.661367837338262,1.74946215529044,-0.641344046749452,0.991501939774617
"177",59,365671.4794,4303944.737,4,0,0,5,6,319,458,448,1950,0.626355296080067,1.67297839162397,-0.619601328903654,0.938945613669514
"178",59,365671.4794,4303944.737,3,5,0,3,6,319,458,448,1950,0.626355296080067,1.67297839162397,-0.619601328903654,0.938945613669514
"179",60,365671.4108,4303945.581,4,0,0,5,6,319,458,448,1950,0.626355296080067,1.67297839162397,-0.619601328903654,0.938945613669514
"180",60,365671.4108,4303945.581,3,5,0,3,6,319,458,448,1950,0.626355296080067,1.67297839162397,-0.619601328903654,0.938945613669514
"181",63,365673.0845,4303917.944,2,0,0,4,5,302,445,431,1998,0.645121449156031,1.69003451251079,-0.635693819074908,0.967084961941987
"182",64,365672.9292,4303918.925,2,0,0,4,5,302,445,431,1998,0.645121449156031,1.69003451251079,-0.635693819074908,0.967084961941987
"183",65,365675.8212,4303903.531,1,2,0,4,6,293,414,435,1826,0.615214506855374,1.55418994413408,-0.630357142857143,0.922209944751381
"184",66,365675.8461,4303902.374,1,2,0,4,6,293,414,435,1826,0.615214506855374,1.55418994413408,-0.630357142857143,0.922209944751381
